ax,ay,az,gx,gy,gz
-1.152954,0.101196,0.032227,4.007526,-0.295078,-0.851147
-1.223389,0.396851,-0.062134,5.208080,-0.272708,-0.805340
-1.240967,0.669434,-0.143555,5.148425,-0.266316,-0.485761
-1.224854,0.828125,-0.237183,4.512462,-0.376038,-0.264186
-1.267944,0.830200,-0.233276,3.755059,-0.545416,-0.183226
-1.306763,0.777832,-0.201904,3.045592,-0.723315,-0.184291
-1.217407,0.666016,-0.155640,2.432000,-0.791492,-0.185356
-1.071777,0.575317,-0.064575,1.944108,-0.712662,-0.173638
-0.971680,0.489258,0.034912,1.558483,-0.561395,-0.107592
-0.928955,0.437744,0.099976,1.219728,-0.460194,-0.049002
-0.855957,0.377686,0.119385,0.923585,-0.456999,0.000000
-0.758911,0.336914,0.109375,0.624245,-0.794688,0.062851
-0.656494,0.185791,0.088867,0.340885,-0.642355,0.101200
-0.707275,0.068604,0.112671,0.394148,-0.668986,0.086286
-0.806885,-0.016602,0.111084,0.611462,-0.708401,0.044741
-0.880493,0.007568,0.088135,0.841559,-0.790427,-0.028762
-0.916260,0.072632,0.041260,0.954477,-0.909736,-0.066046
-0.936035,0.138794,-0.000122,0.929976,-1.027981,-0.157659
-0.942993,0.218262,0.027588,0.763795,-1.034372,-0.254598
-0.962036,0.294922,0.165649,0.369647,-0.818123,-0.314253
-0.975342,0.276489,0.259521,-0.132093,-0.517719,-0.284426
-0.953369,0.162354,0.265625,-0.551807,-0.288687,-0.292948
-0.885010,0.005127,0.186646,-0.395213,-0.367516,-0.384561
-0.807373,-0.050781,0.173828,-0.009587,-0.448477,-0.516653
-0.717896,-0.052734,0.206055,0.446346,-0.469782,-0.657268
-0.672119,-0.022583,0.230591,0.890561,-0.398409,-0.713727
-0.686035,0.016235,0.224243,1.237838,-0.287622,-0.736098
-0.725098,0.050049,0.218506,1.441303,-0.171508,-0.647681
-0.762573,0.050659,0.211304,1.597897,-0.091613,-0.686031
-0.798950,0.093994,0.194336,1.676727,-0.052198,-0.723315
-0.806763,0.134399,0.195923,1.674596,-0.002131,-0.778709
-0.804443,0.181396,0.182617,1.559548,0.039415,-0.826646
-0.828247,0.208984,0.154907,1.451956,0.076699,-0.870321
-0.876099,0.225220,0.136353,1.358213,0.118244,-0.895888
-0.950806,0.245239,0.131104,1.269796,0.178964,-0.917193
-1.012695,0.281738,0.150146,1.162204,0.275904,-0.903345
-1.072510,0.302856,0.150024,1.063134,0.383495,-0.859669
-1.125488,0.340576,0.139160,0.920389,0.481500,-0.813862
-1.212769,0.366821,0.132446,0.775513,0.588026,-0.761664
-1.359863,0.381226,0.150635,0.632767,0.688161,-0.678574
-1.438232,0.380615,0.187012,0.471912,0.831972,-0.409062
-1.473511,0.376953,0.248535,0.358994,0.923585,-0.266316
-1.436768,0.402832,0.282837,0.320645,0.903345,-0.094809
-1.278809,0.424438,0.269043,0.199205,0.786165,0.138484
-1.103027,0.360474,0.285889,-0.030893,0.671117,0.392017
-0.968994,0.250244,0.348877,-0.132093,0.560329,0.624245
-0.879272,0.148804,0.363281,-0.033023,0.388822,0.780839
-0.831421,0.095825,0.295654,0.202400,0.152333,0.892692
-0.858643,0.107056,0.173828,0.402670,-0.117179,0.910801
-0.968018,0.163818,0.067139,0.444215,-0.619984,0.942759
-1.159180,0.203979,0.036499,0.165116,-1.038633,1.069526
-1.285645,0.144165,0.039429,0.036219,-1.406150,1.257013
-1.337036,0.039795,0.026245,0.124636,-1.642638,1.383779
-1.261841,-0.020386,-0.035645,0.333428,-1.679923,1.451956
-1.201416,-0.010986,-0.079468,0.289752,-1.612811,1.353952
-1.142090,-0.186157,-0.129395,0.723315,-1.552091,1.355017
-0.992310,-0.288330,-0.149536,1.405084,-1.382714,1.168596
-0.883545,-0.262085,-0.144653,2.130530,-1.146225,0.847951
-0.839478,-0.235962,-0.133911,2.849584,-0.898018,0.516653
-0.794556,-0.197754,-0.137329,3.634684,-0.550742,0.148072
-0.772583,-0.041382,-0.155151,3.718840,-0.402670,0.020240
-0.804199,0.066162,-0.137451,3.473829,-0.312123,-0.137419
-0.873535,0.149292,-0.110107,2.989133,-0.281230,-0.291883
-0.931030,0.204590,-0.092285,2.351040,-0.311057,-0.421845
-0.981201,0.212280,-0.081665,1.655422,-0.389887,-0.570982
-1.024902,0.206421,-0.071045,1.032242,-0.493218,-0.732902
-1.012207,0.186401,-0.058838,0.582700,-0.580569,-0.840494
-0.979736,0.091797,-0.048950,0.357929,-0.610397,-0.878844
-0.997437,-0.009155,-0.048096,0.504936,-0.611462,-1.056743
-1.100830,0.039063,-0.099365,0.883105,-0.628506,-1.241034
-1.167725,0.120483,-0.099609,0.967261,-0.608266,-1.431716
-1.194214,0.206909,-0.077026,0.936368,-0.528371,-1.531851
-1.185669,0.296021,-0.094604,0.845820,-0.451672,-1.561678
-1.169678,0.354370,-0.135376,0.702010,-0.423975,-1.509480
-1.116333,0.390625,-0.156494,0.573112,-0.410127,-1.401889
-1.044067,0.405151,-0.144775,0.487891,-0.338754,-1.246360
-0.987427,0.372681,-0.099609,0.477239,-0.187487,-1.034372
-0.950073,0.312866,-0.040649,0.577374,0.011718,-0.820254
-0.935181,0.283936,0.006836,0.907606,0.240750,-0.577374
-0.944824,0.269653,0.038574,1.146225,0.275904,-0.495348
-0.956421,0.280762,0.031860,1.293232,0.217314,-0.446346
-0.985718,0.295288,0.019531,1.342234,0.086286,-0.449542
-1.019653,0.310547,0.000977,1.333712,-0.096939,-0.469782
-1.048584,0.313843,-0.019287,1.307080,-0.291883,-0.530502
-1.063110,0.319580,-0.028687,1.278318,-0.442085,-0.589091
-1.061890,0.298584,-0.028076,1.294297,-0.500674,-0.624245
-1.075073,0.266846,-0.034058,1.399758,-0.474043,-0.617854
-1.112305,0.241333,-0.043701,1.532916,-0.367516,-0.602940
-1.195923,0.220581,-0.059937,1.792841,-0.312123,-0.622115
-1.266968,0.236206,-0.055054,1.936652,-0.246076,-0.650877
-1.406128,0.247681,0.017944,1.951565,-0.139550,-0.673247
-1.601074,0.191284,-0.033081,2.103898,-0.184291,-0.672182
-1.650269,0.214966,-0.093262,2.291385,-0.389887,-0.706271
-1.244507,0.247070,-0.043091,2.327604,-0.387756,-0.607201
-0.791992,0.270752,0.119751,2.091115,-0.001065,-0.471912
-0.501465,0.395630,0.315796,1.353952,0.621049,-0.288687
-0.541748,0.406372,0.520020,0.332363,1.270861,-0.152333
-0.711914,0.276978,0.685547,-0.858603,1.530786,-0.083091
-0.851318,-0.017212,0.572144,-1.040764,1.149421,-0.026632
-0.901733,-0.241089,0.383667,-0.747816,0.683900,0.023436
-0.917847,-0.265625,0.193726,-0.409062,0.237554,-0.040480
-0.942017,-0.192627,0.111328,-0.183226,-0.156594,-0.140615
-0.996216,-0.109497,0.169800,-0.017044,-0.602940,-0.121440
-1.047607,-0.041382,0.200439,0.211988,-1.164335,0.022371
-0.999756,0.056396,0.177124,0.406931,-1.495632,0.190682
-0.891846,0.058105,0.158936,0.504936,-1.380583,0.362190
-0.859619,-0.004883,0.171997,0.639159,-0.792557,0.393083
-0.885254,-0.021240,0.210083,0.857538,-0.325971,0.460194
-0.883545,0.005371,0.208740,0.918258,0.057524,0.511327
-0.881836,0.006104,0.176392,0.836233,0.255664,0.480434
-0.876587,-0.003052,0.150757,0.670052,0.289752,0.419714
-0.877075,0.026855,0.145630,0.478304,0.237554,0.300405
-0.911377,0.104370,0.146851,0.210922,0.151268,0.190682
-0.947632,0.120850,0.148193,-0.119310,0.036219,0.210922
-0.914917,0.120483,0.130859,-0.406931,-0.068177,0.174703
-0.881958,0.097534,0.118652,-0.639159,-0.102265,0.109722
-0.880981,0.049316,0.137817,-0.764860,0.008522,0.073503
-0.901367,0.016602,0.171143,-0.713727,0.115049,0.046872
-0.909912,0.014282,0.165039,-0.627441,0.200270,0.019175
-0.944702,0.012207,0.161865,-0.568851,0.233293,0.034088
-0.957886,0.012085,0.177002,-0.566721,0.231162,0.101200
-0.934326,-0.053223,0.198364,-0.506001,0.220510,0.207727
-0.889893,-0.128540,0.186157,-0.312123,0.176834,0.282295
-0.846680,-0.163574,0.171265,-0.057524,0.121440,0.286556
-0.852783,-0.159058,0.155273,0.215184,0.050067,0.236489
-0.866455,-0.142700,0.130859,0.425041,-0.038350,0.177899
-0.922363,-0.109863,0.112915,0.647681,-0.022371,0.083091
-1.033447,-0.027100,0.085083,0.688161,0.004261,-0.052198
-1.136230,0.030640,0.067993,0.610397,0.029827,-0.125701
-1.197998,0.030029,0.048218,0.566721,0.037284,-0.127832
-1.237549,0.003052,-0.001221,0.605070,0.024501,-0.117179
-1.335571,-0.020142,-0.012329,0.709466,0.030893,-0.142745
-1.412476,-0.006714,0.022461,0.884170,0.069242,-0.161920
-1.387817,0.014893,0.080811,1.050351,0.177899,-0.123571
-1.242798,0.028198,0.118408,1.210141,0.300405,-0.063916
-1.065186,0.077026,0.179443,1.271926,0.482565,0.014914
-0.884033,0.136353,0.210327,1.167530,0.540089,0.083091
-0.878296,0.116577,0.251221,1.007741,0.560329,0.145941
-0.926147,0.099243,0.269409,0.838363,0.491087,0.145941
-0.973022,0.072510,0.242310,0.719054,0.316384,0.153398
-1.011841,0.033569,0.183838,0.633833,0.085221,0.256729
-1.075439,0.020630,0.131470,0.547546,-0.210922,0.331297
-1.120972,-0.004150,0.067261,0.490022,-0.530502,0.414388
-1.169067,-0.084717,0.029541,0.480434,-0.800014,0.531567
-1.184814,-0.145996,0.020142,0.670052,-0.922519,0.675378
-1.114624,-0.150391,0.065063,0.864995,-0.773382,0.690292
-1.081055,-0.188110,0.095215,1.164335,-0.516653,0.672182
-1.056396,-0.217651,0.099121,1.482849,-0.257794,0.638094
-1.031616,-0.192627,0.094971,1.691641,-0.085221,0.569917
-1.032104,-0.160645,0.096313,1.772601,-0.039415,0.464455
-1.026611,-0.119751,0.085449,1.758752,-0.137419,0.355798
-1.016968,-0.115234,0.074219,1.823733,-0.345146,0.311057
-0.999634,-0.166870,0.109863,2.172075,-0.540089,0.274838
-1.018677,-0.195190,0.118530,2.710034,-0.664725,0.155529
-1.059082,-0.149048,0.048218,3.382216,-0.814928,0.003196
-1.175049,-0.144897,-0.003052,3.936154,-0.898018,-0.019175
-1.245605,-0.159180,-0.017334,4.560399,-0.917193,-0.034088
-1.187866,-0.110352,-0.000854,5.111141,-0.877778,-0.031958
-1.059082,-0.047974,-0.071655,5.395566,-0.859669,-0.023436
-1.062378,0.115112,-0.132935,5.233646,-0.919324,-0.123571
-1.103027,0.302979,-0.166138,4.682904,-1.096158,-0.171508
-1.043213,0.343750,-0.143188,4.154533,-1.253817,-0.006392
-1.027100,0.284668,-0.123901,3.731623,-1.357147,0.133158
-1.046631,0.220459,-0.109009,3.377955,-1.416802,0.183226
-1.022827,0.176514,-0.129761,3.138270,-1.393366,0.252468
-1.010620,0.151367,-0.123901,3.028548,-1.290036,0.381365
-1.058960,0.127319,-0.145630,3.047723,-1.193097,0.511327
-1.089111,0.105713,-0.166992,3.096725,-1.110006,0.605070
-1.147461,0.106934,-0.170044,3.219230,-1.022654,0.646616
-1.253662,0.125732,-0.188477,3.235209,-0.990696,0.662595
-1.235107,0.121094,-0.169067,3.230948,-0.948086,0.713727
-1.078491,0.083130,-0.153076,3.386477,-0.838363,0.790427
-0.940186,0.155151,-0.136963,3.415239,-0.735033,0.753142
-0.820190,0.246582,-0.125977,3.237340,-0.674313,0.691357
-0.714844,0.396362,-0.175293,2.835735,-0.757403,0.645550
-0.735474,0.475464,-0.174316,2.341452,-0.888431,0.511327
-0.731567,0.484253,-0.173340,1.932390,-0.982174,0.426106
-0.720947,0.508911,-0.167847,1.537177,-0.976848,0.331297
-0.697021,0.500977,-0.172729,1.294297,-0.867126,0.324906
-0.702759,0.496826,-0.156372,1.152617,-0.710532,0.314253
-0.731201,0.493164,-0.152100,1.046090,-0.579504,0.356864
-0.746582,0.460693,-0.179321,0.952347,-0.498544,0.402670
-0.758423,0.422485,-0.172363,0.955543,-0.353668,0.378169
-0.783081,0.480957,-0.111206,0.936368,-0.222640,0.300405
-0.792114,0.539917,-0.077881,0.829841,-0.129962,0.269512
-0.775024,0.563843,-0.083374,0.618919,-0.122505,0.301470
-0.717041,0.502808,-0.083984,0.552872,-0.137419,0.313188
-0.682739,0.468018,-0.046997,0.634898,-0.126767,0.254598
-0.694092,0.527710,-0.025879,0.664725,-0.159790,0.152333
-0.697510,0.531860,-0.036377,0.687096,-0.221575,0.151268
-0.693970,0.526978,-0.072144,0.664725,-0.298274,0.139550
-0.666992,0.553101,-0.100830,0.540089,-0.397344,0.069242
-0.618652,0.564575,-0.122437,0.136354,-0.526241,-0.037284
-0.617676,0.534912,-0.078979,-0.025566,-0.564590,-0.133158
-0.699829,0.551514,-0.014160,0.007457,-0.572047,-0.268447
-0.752686,0.557617,-0.015137,0.172573,-0.574178,-0.362190
-0.778320,0.545166,-0.008179,0.184291,-0.640224,-0.420780
-0.767700,0.544556,-0.002686,0.208792,-0.617854,-0.464455
-0.776978,0.602539,-0.028564,0.315318,-0.526241,-0.425041
-0.819824,0.632812,-0.059692,0.376038,-0.446346,-0.353668
-0.836426,0.635986,-0.067749,0.373908,-0.348342,-0.287622
-0.850708,0.573608,-0.071655,0.532632,-0.142745,-0.178964
-0.993652,0.524536,-0.064331,0.622115,-0.030893,-0.156594
-1.103271,0.542114,-0.059082,0.600809,0.007457,-0.137419
-1.080933,0.511108,-0.065063,0.523045,-0.002131,-0.095874
-0.959351,0.457886,-0.070068,0.476173,-0.002131,-0.083091
-0.900513,0.435669,-0.068237,0.464455,0.005326,-0.092678
-0.909058,0.399170,-0.074341,0.490022,0.022371,-0.099070
-0.985229,0.362427,-0.041260,0.588026,0.060720,-0.122505
-0.961548,0.397949,-0.004272,0.619984,0.087352,-0.168312
-0.882202,0.393433,-0.007202,0.597614,0.071373,-0.161920
-0.827026,0.381836,-0.060913,0.588026,-0.038350,-0.144876
-0.825073,0.376831,-0.100586,0.520915,-0.133158,-0.108657
-0.900024,0.373047,-0.117188,0.428236,-0.201335,-0.088417
-0.978394,0.356201,-0.100708,0.348342,-0.215184,-0.061785
-1.014160,0.317993,-0.077881,0.348342,-0.132093,-0.001065
-1.052246,0.245728,-0.079468,0.482565,0.005326,0.099070
-1.118042,0.247681,-0.060669,0.586961,0.120375,0.139550
-1.113647,0.277710,-0.036865,0.642355,0.189617,0.175769
-1.057861,0.295166,-0.011597,0.642355,0.219445,0.194943
-1.039063,0.302979,0.021362,0.645550,0.169377,0.147007
-0.977417,0.302979,0.016357,0.687096,0.070307,0.128897
-0.914185,0.293579,-0.025757,0.788296,-0.046872,0.138484
-0.860474,0.312988,-0.088745,0.925715,-0.169377,0.137419
-0.825684,0.381714,-0.145630,1.005610,-0.275904,0.112918
-0.787231,0.427368,-0.185425,0.998153,-0.312123,0.142745
-0.764648,0.465820,-0.219849,0.960869,-0.280165,0.203466
-0.757446,0.500366,-0.225708,0.837298,-0.189617,0.272708
-0.746948,0.510132,-0.232544,0.650877,-0.078830,0.347276
-0.712402,0.498901,-0.230469,0.417584,0.013848,0.386691
-0.646362,0.496826,-0.206909,0.123571,0.098004,0.379234
-0.600586,0.500244,-0.157593,0.005326,0.136354,0.379234
-0.742310,0.453125,-0.131104,0.084156,0.123571,0.413323
-0.960205,0.415894,-0.122437,0.318514,0.022371,0.402670
-1.139648,0.394531,-0.163574,0.533698,-0.201335,0.351537
-1.193481,0.466187,-0.148926,0.651942,-0.411192,0.233293
-1.115601,0.513184,-0.150513,0.746751,-0.548611,0.209857
-1.046265,0.507690,-0.179443,0.810667,-0.643420,0.241815
-1.008179,0.491211,-0.191162,0.861799,-0.707336,0.250337
-0.988037,0.484009,-0.164917,0.921454,-0.672182,0.238619
-0.994751,0.490967,-0.157471,0.918258,-0.633833,0.232228
-1.052246,0.448364,-0.177124,0.912932,-0.673247,0.200270
-1.107422,0.457886,-0.172974,0.886300,-0.774448,0.093743
-1.116577,0.467407,-0.157959,0.842625,-0.874582,0.005326
-1.093994,0.487549,-0.145996,0.790427,-0.945955,-0.059655
-1.004395,0.512451,-0.137817,0.738229,-0.976848,-0.062851
-0.889282,0.509033,-0.123047,0.706271,-0.949151,0.007457
-0.788208,0.485474,-0.118652,0.727576,-0.879909,0.121440
-0.698608,0.468628,-0.128174,0.795753,-0.794688,0.248207
-0.646973,0.437744,-0.163818,0.796818,-0.693487,0.265251
-0.725952,0.490356,-0.158936,0.687096,-0.639159,0.204531
-0.798218,0.517334,-0.158691,0.468717,-0.595483,0.178964
-0.833252,0.512695,-0.159302,0.235424,-0.521980,0.149137
-0.872803,0.520508,-0.143921,0.064981,-0.420780,0.128897
-0.863037,0.506226,-0.116333,-0.031958,-0.311057,0.173638
-0.831055,0.461548,-0.107178,-0.008522,-0.233293,0.249272
-0.832275,0.437500,-0.125977,-0.106526,-0.253533,0.327036
-0.835815,0.431274,-0.101929,-0.286556,-0.344081,0.435693
-0.835571,0.440918,-0.053955,-0.049002,-0.373908,0.472978
-0.738037,0.397095,-0.043457,0.388822,-0.315318,0.426106
-0.663330,0.411011,-0.074219,0.658334,-0.231162,0.298274
-0.623901,0.446655,-0.086304,0.710532,-0.150202,0.208792
-0.595215,0.485596,-0.081909,0.575243,-0.070307,0.132093
-0.580322,0.500610,-0.067261,0.396279,0.003196,0.045806
-0.584717,0.479492,-0.062012,0.303600,0.054329,-0.058590
-0.600342,0.471680,-0.056519,0.258859,0.078830,-0.172573
-0.606445,0.487915,-0.052124,0.190682,0.091613,-0.260990
-0.620361,0.509399,-0.058472,0.095874,0.089482,-0.316384
-0.642578,0.549438,-0.060913,-0.005326,0.062851,-0.356864
-0.673096,0.582031,-0.027954,-0.008522,0.069242,-0.410127
-0.692871,0.639038,0.032349,0.083091,0.125701,-0.480434
-0.713135,0.722900,0.073975,0.192813,0.169377,-0.514523
-0.738037,0.747559,0.036621,0.316384,0.127832,-0.449542
-0.791870,0.720459,-0.053101,0.297209,0.006392,-0.352603
-0.897583,0.696533,-0.103882,0.131028,-0.135289,-0.295078
-0.975708,0.677246,-0.112427,-0.036219,-0.257794,-0.231162
-0.946533,0.609497,-0.105469,-0.175769,-0.268447,-0.124636
-0.909546,0.488525,-0.072510,-0.051133,-0.034088,0.007457
-0.902832,0.366211,-0.088623,0.174703,0.131028,0.051133
-0.973267,0.332275,-0.123779,0.362190,0.172573,0.015979
-1.066650,0.349487,-0.122314,0.497479,0.096939,-0.120375
-1.084595,0.378174,-0.145630,0.531567,-0.047937,-0.265251
-1.080322,0.370728,-0.161011,0.503870,-0.215184,-0.406931
-1.020508,0.390137,-0.165283,0.482565,-0.323841,-0.533698
-0.950073,0.411987,-0.177490,0.446346,-0.351537,-0.614658
-0.913330,0.422241,-0.181396,0.429302,-0.317449,-0.673247
-0.886841,0.468018,-0.172729,0.370712,-0.248207,-0.758469
-0.839722,0.509155,-0.150269,0.162986,-0.085221,-0.773382
-0.802246,0.529175,-0.136353,0.046872,0.018110,-0.754208
-0.861328,0.554077,-0.102539,-0.098004,0.117179,-0.720119
-0.925171,0.554199,-0.078613,-0.227967,0.206661,-0.596548
-0.975220,0.529907,-0.069214,-0.355798,0.297209,-0.426106
-1.050781,0.489746,-0.076904,-0.368582,0.372843,-0.208792
-1.113770,0.461426,-0.079590,-0.360060,0.411192,0.013848
-1.125732,0.414185,-0.074829,-0.343015,0.430367,0.256729
-1.108032,0.361694,-0.062500,-0.341950,0.453803,0.465521
-1.076172,0.312988,-0.037842,-0.311057,0.518784,0.646616
-1.035889,0.258545,-0.006348,-0.294013,0.569917,0.666856
-0.997803,0.231201,-0.012207,-0.285491,0.594418,0.639159
-0.944580,0.212524,-0.048584,-0.330232,0.560329,0.568851
-0.876221,0.196899,-0.072632,-0.388822,0.493218,0.477239
-0.845093,0.233032,-0.040405,-0.475108,0.464455,0.338754
-0.865601,0.261597,0.015747,-0.477239,0.468717,0.238619
-0.901123,0.219238,0.012817,-0.362190,0.425041,0.210922
-0.935425,0.147461,-0.013184,-0.153398,0.297209,0.207727
-0.968018,0.141235,-0.029663,0.092678,0.005326,0.143811
-0.904907,0.203125,-0.020508,0.406931,-0.166181,0.120375
-0.838257,0.216675,-0.043823,0.560329,-0.311057,0.135289
-0.800171,0.225830,-0.075317,0.713727,-0.420780,0.121440
-0.794067,0.253174,-0.090454,0.833037,-0.496413,0.055394
-0.814575,0.288208,-0.097534,0.913997,-0.542220,-0.008522
-0.865112,0.315552,-0.116333,0.919324,-0.582700,-0.056459
-0.927979,0.326294,-0.146606,0.874582,-0.643420,-0.084156
-0.970825,0.339233,-0.168091,0.811732,-0.694553,-0.111853
-0.996094,0.373657,-0.158691,0.778709,-0.688161,-0.137419
-1.028687,0.396606,-0.130615,0.754208,-0.584830,-0.141680
-1.130005,0.439209,-0.099487,0.739294,-0.507066,-0.109722
-1.150757,0.486694,-0.077759,0.716923,-0.460194,-0.082025
-1.195923,0.502686,-0.103760,0.668986,-0.484696,-0.056459
-1.316406,0.509155,-0.109497,0.597614,-0.588026,-0.077764
-1.384766,0.534668,-0.076294,0.607201,-0.687096,-0.126767
-1.364990,0.532104,-0.070557,0.690292,-0.765925,-0.111853
-1.233521,0.525391,-0.069336,0.823450,-0.828776,-0.070307
-1.046631,0.572144,-0.062866,0.883105,-0.857538,-0.030893
-0.891724,0.630859,-0.037720,0.835168,-0.826646,0.091613
-0.749390,0.622681,-0.038086,0.665791,-0.771252,0.245011
-0.670776,0.560303,-0.065796,0.535828,-0.708401,0.401605
-0.687988,0.498413,-0.081299,0.413323,-0.664725,0.484696
-0.744751,0.450562,-0.077759,0.301470,-0.633833,0.567786
-0.794800,0.387329,-0.074219,0.215184,-0.608266,0.653007
-0.823120,0.311890,-0.081665,0.191748,-0.592287,0.694553
-0.827026,0.250122,-0.079102,0.267381,-0.560329,0.688161
-0.817749,0.216309,-0.072144,0.435693,-0.504936,0.657268
-0.779663,0.210449,-0.066406,0.595483,-0.418649,0.602940
-0.752563,0.225952,-0.043091,0.758469,-0.250337,0.480434
-0.749512,0.253052,-0.008545,0.838363,-0.175769,0.396279
-0.733521,0.255493,-0.013550,0.888431,-0.165116,0.294013
-0.700806,0.273438,-0.016602,0.926780,-0.202400,0.156594
-0.677246,0.301147,-0.014526,0.962999,-0.247141,0.041545
-0.670410,0.308228,-0.019287,0.984305,-0.283360,-0.023436
-0.676880,0.310303,-0.022583,1.001349,-0.295078,-0.041545
-0.695068,0.325073,0.004517,1.046090,-0.259925,-0.106526
-0.710083,0.337280,0.010742,1.079113,-0.210922,-0.150202
-0.706909,0.341675,0.009033,1.066330,-0.149137,-0.217314
-0.656372,0.391724,0.017700,1.005610,-0.094809,-0.288687
-0.649780,0.427368,0.020630,0.905475,-0.057524,-0.344081
-0.643555,0.482788,0.060425,0.756338,-0.013848,-0.450607
-0.661743,0.509277,0.094116,0.517719,0.020240,-0.564590
-0.761353,0.538818,0.139160,0.314253,0.047937,-0.711597
-0.853394,0.583008,0.198853,0.171508,0.010653,-0.823450
-0.860229,0.565674,0.145630,0.142745,-0.150202,-0.830907
-0.910889,0.489136,0.026245,0.292948,-0.354733,-0.804275
-1.048462,0.496582,-0.028809,0.521980,-0.577374,-0.784035
-1.159424,0.554443,-0.060425,0.841559,-0.903345,-0.584830
-1.358398,0.501465,-0.154541,1.088701,-1.004545,-0.386691
-1.528076,0.482544,-0.175659,1.327320,-1.037568,-0.206661
-1.428467,0.456665,-0.173218,1.610680,-0.957673,0.015979
-1.191040,0.384521,-0.179321,1.971805,-0.711597,0.207727
-1.089111,0.368286,-0.207764,2.145443,-0.447411,0.335558
-1.080811,0.386841,-0.200684,2.095376,-0.250337,0.388822
-1.016235,0.421631,-0.153320,1.801363,-0.099070,0.333428
-0.900146,0.443970,-0.070068,1.473261,0.083091,0.255664
-0.789307,0.380859,-0.005005,1.261274,0.284426,0.274838
-0.748291,0.340088,0.023560,0.950216,0.259925,0.170442
-0.826416,0.426758,0.047241,0.696683,0.210922,0.086286
-0.922363,0.433838,0.062012,0.441020,0.120375,0.145941
-0.943115,0.306763,0.044067,0.336624,-0.007457,0.290817
-0.961182,0.255737,0.040649,0.345146,-0.127832,0.340885
-1.038330,0.249268,0.038696,0.418649,-0.235424,0.411192
-1.135254,0.215332,0.067749,0.543285,-0.302535,0.520915
-1.156616,0.144409,0.082397,0.702010,-0.349407,0.535828
-1.119263,0.139893,0.087158,0.880974,-0.346211,0.504936
-1.094971,0.151733,0.088623,1.073787,-0.378169,0.425041
-1.039429,0.229736,0.045288,1.115332,-0.499609,0.339819
-0.985474,0.248657,-0.003296,1.091897,-0.677508,0.275904
-0.949585,0.246948,-0.043579,1.057808,-0.845820,0.160855
-0.949097,0.262939,-0.070312,1.019459,-0.990696,0.082025
-0.923340,0.256958,-0.106567,0.993892,-1.069526,0.030893
-0.894165,0.262573,-0.149780,0.966195,-1.104680,-0.042611
-0.860596,0.295166,-0.178589,0.854342,-1.101484,-0.137419
-0.815063,0.314453,-0.172852,0.635963,-1.038633,-0.232228
-0.782104,0.335571,-0.150635,0.075634,-0.842625,-0.420780
-0.792847,0.395874,-0.124512,-0.188552,-0.690292,-0.516653
-0.827148,0.407959,-0.069824,-0.418649,-0.517719,-0.569917
-0.890991,0.351318,-0.074463,-0.453803,-0.416519,-0.506001
-0.973022,0.286865,-0.104492,-0.235424,-0.427171,-0.455933
-1.085205,0.300171,-0.115967,0.101200,-0.517719,-0.441020
-1.173584,0.363037,-0.108154,0.382430,-0.653007,-0.437824
-1.193359,0.414795,-0.094116,0.640224,-0.758469,-0.378169
-1.141113,0.393799,-0.122925,0.895888,-0.830907,-0.229032
-1.073730,0.389404,-0.163940,1.163269,-0.857538,-0.079895
-1.078979,0.413452,-0.180786,1.460478,-0.811732,0.116114
-1.188110,0.407349,-0.181396,1.558483,-0.726511,0.211988
-1.241577,0.403076,-0.139038,1.495632,-0.639159,0.252468
-1.231567,0.329712,-0.096558,1.496697,-0.512392,0.286556
-1.162964,0.306396,-0.062378,1.498828,-0.340885,0.268447
-1.020264,0.310303,-0.001587,1.503089,-0.158724,0.236489
-0.852173,0.277222,0.028931,1.585114,0.033023,0.242880
-0.750366,0.332397,0.068726,1.613876,0.152333,0.202400
-0.681396,0.392944,0.117065,1.504154,0.172573,0.214118
-0.626953,0.435913,0.126709,1.127050,-0.006392,0.175769
-0.621338,0.419800,0.075806,0.917193,-0.211988,0.168312
-0.678833,0.405151,0.043335,0.798949,-0.434628,0.124636
-0.747803,0.407104,0.046143,0.744620,-0.622115,0.104396
-0.804687,0.437866,0.051392,0.711597,-0.759534,0.078830
-0.849854,0.430420,0.024780,0.704140,-0.835168,0.134223
-0.870361,0.416382,0.014160,0.739294,-0.826646,0.173638
-0.886475,0.437378,0.028809,0.796818,-0.721184,0.188552
-0.909424,0.473999,0.041504,0.810667,-0.552872,0.191748
-0.908936,0.474609,0.037109,0.771252,-0.373908,0.198139
-0.878296,0.459106,0.021362,0.655138,-0.161920,0.138484
-0.792480,0.476074,0.002930,0.534763,-0.101200,0.118244
-0.732788,0.484741,0.030640,0.450607,-0.050067,0.122505
-0.710571,0.459106,0.045776,0.446346,-0.008522,0.193878
-0.707275,0.408081,0.026978,0.474043,-0.004261,0.271643
-0.696167,0.390259,0.018799,0.512392,-0.009587,0.292948
-0.715210,0.428345,0.043701,0.528371,-0.014914,0.257794
-0.747070,0.448853,0.062256,0.510262,-0.025566,0.226901
-0.751343,0.438110,0.063843,0.478304,-0.028762,0.193878
-0.746094,0.416992,0.071899,0.471912,-0.012783,0.098004
-0.739502,0.415405,0.086426,0.498544,-0.004261,0.011718
-0.720337,0.427124,0.084595,0.552872,0.004261,-0.068177
-0.701172,0.436890,0.071167,0.577374,-0.010653,-0.149137
